UPC1, Item, Descrption, Price, Cost, Category, SubCategory, SubCategory2, SubCategory3, Vendor, Gigis-Raleigh, Gigis-Cary, Violet-Rareigh, Violet-Cary, Total Inventory
81719601292 ,   ,    , 12 ,   ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
81719601319 ,   ,    , 12 ,   ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 2 , 0 , 2
81719601349 ,   ,    , 10 ,   ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
81719601351 ,   ,    , 10 ,   ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
81719601447 ,   ,    , 12 ,   ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
81719601470 ,   ,    , 12 ,   ,  Footwear  ,  Socks  ,    ,    ,    , 0 , 0 , 0 , 3 , 3
81719601508 ,   ,    , 12 ,   ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
81719601509 ,   ,    , 12 ,   ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 2 , 0 , 2
81719601568 ,   ,    , 12 ,   ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 2 , 0 , 2
81719601571 ,   ,    , 10 ,   ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
81719601573 ,   ,    , 10 ,   ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
81719601589 ,   ,    , 12 ,   ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
81719601600 ,   ,    , 12 ,   ,  Footwear  ,  Socks  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
84043110779 ,   ,    , 180 ,   ,  Apparel  ,  Bottom  ,  Pant  ,  Denim  ,  Raleigh Denim  , 0 , 0 , 0 , 1 , 1
84261200004 ,   ,    , 8 ,   ,  Giftware  ,  Wrapping  ,    ,    ,    , 0 , 0 , 0 , 2 , 2
84261204966 ,   ,    , 8 ,   ,  Giftware  ,  Wrapping  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
84261205329 ,   ,    , 8 ,   ,  Giftware  ,  Wrapping  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
84261205330 ,   ,    , 8 ,   ,  Giftware  ,  Wrapping  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
84482805350 ,   ,    , 18 ,   ,    ,    ,    ,    ,    , 0 , 0 , 0 , 5 , 5
84482806155 ,   ,    , 18 ,   ,    ,    ,    ,    ,    , 0 , 0 , 0 , 5 , 5
84482806526 ,   ,    , 48 ,   ,    ,    ,    ,    ,    , 0 , 0 , 0 , 4 , 4
84482806535 ,   ,    , 35 ,   ,    ,    ,    ,    ,    , 0 , 0 , 0 , 2 , 2
84482808406 ,   ,    , 28 ,   ,    ,    ,    ,    ,    , 0 , 0 , 0 , 4 , 4
84579403054 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403056 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403508 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403667 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403814 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403820 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403821 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403822 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403823 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403824 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403825 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403826 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403827 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403829 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403830 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403834 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403901 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403902 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403903 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403904 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403906 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403914 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403918 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403919 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403922 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403957 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403958 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403959 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403966 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403970 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403972 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403977 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403980 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403981 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403984 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403985 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403986 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403987 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 2 , 0 , 2
84579403989 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403992 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 2 , 0 , 2
84579403994 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579403996 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579404000 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579404001 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 2 , 0 , 2
84579404002 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579404006 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579404031 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579404032 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579404035 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 2 , 0 , 2
84579404036 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579404045 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579404047 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579404049 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
84579404051 ,   ,  Greeting Card  , 4 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
85027500637 ,   ,    , 19 ,   ,    ,    ,    ,    ,    , 0 , 0 , 0 , 2 , 2
85030600447 ,   ,    , 38 ,   ,    ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
85041600475 ,   ,    , 9 ,   ,    ,    ,    ,    ,    , 0 , 0 , 0 , 7 , 7
85053000001 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 1 , 2
85053000007 ,   ,  Thats All Greeting Card  , 2 ,   ,  Stationary  ,  Greeting Card  ,    ,    ,  Thats all Card  , 0 , 0 , 0 , 1 , 1
85053000009 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000013 ,   ,  Thats All Greeting Card  , 2 ,   ,  Stationary  ,  Greeting Card  ,    ,    ,  Thats all Card  , 0 , 0 , 0 , 4 , 4
85053000035 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000039 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000041 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000042 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000051 ,   ,  Thats All Greeting Card  , 2 ,   ,  Stationary  ,  Greeting Card  ,    ,    ,  Thats all Card  , 0 , 0 , 0 , 4 , 4
85053000053 ,   ,  Thats All Greeting Card  , 2 ,   ,  Stationary  ,  Greeting Card  ,    ,    ,  Thats all Card  , 0 , 0 , 0 , 1 , 1
85053000060 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000073 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000079 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000093 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000109 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000128 ,   ,  Thats All Greeting Card  , 2 ,   ,  Stationary  ,  Greeting Card  ,    ,    ,  Thats all Card  , 0 , 0 , 0 , 7 , 7
85053000130 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000131 ,   ,  Thats All Greeting Card  , 2 ,   ,  Stationary  ,  Greeting Card  ,    ,    ,  Thats all Card  , 0 , 0 , 0 , 1 , 1
85053000132 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000133 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000136 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000137 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 2 , 3
85053000138 ,   ,  Thats All Greeting Card  , 2 ,   ,  Stationary  ,  Greeting Card  ,    ,    ,  Thats all Card  , 0 , 0 , 0 , 5 , 5
85053000140 ,   ,  Thats All Greeting Card  , 2 ,   ,  Stationary  ,  Greeting Card  ,    ,    ,  Thats all Card  , 0 , 0 , 0 , 1 , 1
85053000143 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000148 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000150 ,   ,  Thats All Greeting Card  , 2 ,   ,  Stationary  ,  Greeting Card  ,    ,    ,  Thats all Card  , 0 , 0 , 0 , 1 , 1
85053000160 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 2 , 0 , 2
85053000161 ,   ,  Thats All Greeting Card  , 2 ,   ,  Stationary  ,  Greeting Card  ,    ,    ,  Thats all Card  , 0 , 0 , 0 , 8 , 8
85053000165 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000170 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 2 , 0 , 2
85053000188 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 2 , 0 , 2
85053000197 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000225 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000239 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000240 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000242 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000243 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000248 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 2 , 0 , 2
85053000262 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000268 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000276 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 1 , 2
85053000285 ,   ,  Thats All Greeting Card  , 2 ,   ,  Stationary  ,  Greeting Card  ,    ,    ,  Thats all Card  , 0 , 0 , 0 , 1 , 1
85053000291 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000293 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000297 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000301 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000309 ,   ,  Thats All Greeting Card  , 2 ,   ,  Stationary  ,  Greeting Card  ,    ,    ,  Thats all Card  , 0 , 0 , 0 , 3 , 3
85053000310 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000315 ,   ,  Thats All Greeting Card  , 2 ,   ,  Stationary  ,  Greeting Card  ,    ,    ,  Thats all Card  , 0 , 0 , 0 , 3 , 3
85053000320 ,   ,  Thats All Greeting Card  , 2 ,   ,  Stationary  ,  Greeting Card  ,    ,    ,  Thats all Card  , 0 , 0 , 0 , 3 , 3
85053000321 ,   ,  Thats All Greeting Card  , 2 ,   ,  Stationary  ,  Greeting Card  ,    ,    ,  Thats all Card  , 0 , 0 , 0 , 4 , 4
85053000331 ,   ,  Thats All Greeting Card  , 2 ,   ,  Stationary  ,  Greeting Card  ,    ,    ,  Thats all Card  , 0 , 0 , 0 , 3 , 3
85053000342 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 3 , 4
85053000349 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000350 ,   ,  Thats All Greeting Card  , 2 ,   ,  Stationary  ,  Greeting Card  ,    ,    ,  Thats all Card  , 0 , 0 , 0 , 6 , 6
85053000352 ,   ,  Thats All Greeting Card  , 2 ,   ,  Stationary  ,  Greeting Card  ,    ,    ,  Thats all Card  , 0 , 0 , 0 , 2 , 2
85053000354 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000358 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 9 , 10
85053000366 ,   ,  Thats All Greeting Card  , 2 ,   ,  Stationary  ,  Greeting Card  ,    ,    ,  Thats all Card  , 0 , 0 , 0 , 5 , 5
85053000374 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000375 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000390 ,   ,  Thats All Greeting Card  , 2 ,   ,  Stationary  ,  Greeting Card  ,    ,    ,  Thats all Card  , 0 , 0 , 0 , 3 , 3
85053000391 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000396 ,   ,  Thats All Greeting Card  , 2 ,   ,  Stationary  ,  Greeting Card  ,    ,    ,  Thats all Card  , 0 , 0 , 0 , 5 , 5
85053000399 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 4 , 5
85053000403 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000416 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000422 ,   ,  Thats All Greeting Card  , 2 ,   ,  Stationary  ,  Greeting Card  ,    ,    ,  Thats all Card  , 0 , 0 , 0 , 2 , 2
85053000437 ,   ,  Thats All Greeting Card  , 2 ,   ,  Stationary  ,  Greeting Card  ,    ,    ,  Thats all Card  , 0 , 0 , 0 , 3 , 3
85053000444 ,   ,  Thats All Greeting Card  , 2 ,   ,  Stationary  ,  Greeting Card  ,    ,    ,  Thats all Card  , 0 , 0 , 0 , 4 , 4
85053000450 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000453 ,   ,  Thats All Greeting Card  , 2 ,   ,  Stationary  ,  Greeting Card  ,    ,    ,  Thats all Card  , 0 , 0 , 0 , 3 , 3
85053000455 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000460 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000473 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000474 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 2 , 0 , 2
85053000477 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000478 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000479 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000482 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000484 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 2 , 0 , 2
85053000486 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000488 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000492 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000495 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000498 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000501 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000506 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85053000508 ,   ,  Thats All Card  , 2 ,   ,  Stationary   ,  Greeting Card  ,    ,    ,  Thats All Card   , 0 , 0 , 1 , 0 , 1
85158000416 ,   ,    , 24 ,   ,    ,    ,    ,    ,    , 0 , 0 , 0 , 2 , 2
85211206598 ,   ,    , 82 ,   ,    ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
85265100532 ,   ,  Freaker  , 12 ,   ,  Giftware  ,    ,    ,    ,  Freaker  , 0 , 0 , 0 , 1 , 1
85265100535 ,   ,  Freaker  , 12 ,   ,  Giftware  ,    ,    ,    ,  Freaker  , 0 , 0 , 0 , 1 , 1
85265100546 ,   ,  Freaker  , 12 ,   ,  Giftware  ,    ,    ,    ,  Freaker  , 0 , 0 , 0 , 1 , 1
85265100563 ,   ,  Freaker  , 12 ,   ,  Giftware  ,    ,    ,    ,  Freaker  , 0 , 0 , 0 , 1 , 1
85265100564 ,   ,  Freaker  , 12 ,   ,  Giftware  ,    ,    ,    ,  Freaker  , 0 , 0 , 0 , 3 , 3
85265100568 ,   ,  Freaker  , 12 ,   ,  Giftware  ,    ,    ,    ,  Freaker  , 0 , 0 , 0 , 1 , 1
85265100572 ,   ,  Freaker  , 12 ,   ,  Giftware  ,    ,    ,    ,  Freaker  , 0 , 0 , 0 , 2 , 2
85265100576 ,   ,  Freaker  , 12 ,   ,  Giftware  ,    ,    ,    ,  Freaker  , 0 , 0 , 0 , 2 , 2
85265100577 ,   ,  Freaker  , 12 ,   ,  Giftware  ,    ,    ,    ,  Freaker  , 0 , 0 , 0 , 1 , 1
85265100579 ,   ,  Freaker  , 12 ,   ,  Giftware  ,    ,    ,    ,  Freaker  , 0 , 0 , 0 , 1 , 1
85265100581 ,   ,  Freaker  , 12 ,   ,  Giftware  ,    ,    ,    ,  Freaker  , 0 , 0 , 0 , 1 , 1
85359500339 ,   ,    , 10 ,   ,    ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
85569600507 ,   ,  Freaker  , 12 ,   ,  Giftware  ,    ,    ,    ,  Freaker  , 0 , 0 , 0 , 1 , 1
85569600516 ,   ,  Freaker  , 12 ,   ,  Giftware  ,    ,    ,    ,  Freaker  , 0 , 0 , 0 , 2 , 2
85569600566 ,   ,  Freaker  , 12 ,   ,  Giftware  ,    ,    ,    ,  Freaker  , 0 , 0 , 0 , 1 , 1
85569600575 ,   ,  Freaker  , 12 ,   ,  Giftware  ,    ,    ,    ,  Freaker  , 0 , 0 , 0 , 1 , 1
